dt_custo,descricao,valor_custo,valor_receb,valor_saldo,data_base
2025-07-07,DA  CLARO CELULAR  68279,-52.95,-52.95,0.0,2025-07-01
2025-07-07,REND PAGO APLIC AUT MAIS,0.18,0.18,0.0,2025-07-01
2025-07-07,SDO CTA/APL AUTOMATICAS,0.0,0.0,8267.3,2025-07-01
2025-07-08,ELECTRONTREMBALA CO,-24.9,-24.9,0.0,2025-07-01
2025-07-08,PIX TRANSF  ELIAS R08/07,-30.0,-30.0,0.0,2025-07-01
2025-07-08,SDO CTA/APL AUTOMATICAS,0.0,0.0,8212.4,2025-07-01
2025-07-10,ELECTRONBOTECO VARA,-21.8,-21.8,0.0,2025-07-01
2025-07-10,ELECTRONDAMACIO PER,-6.95,-6.95,0.0,2025-07-01
2025-07-10,ELECTRONDIA BRASIL,-73.22,-73.22,0.0,2025-07-01
2025-07-10,ELECTRONFRIGOMUNDO,-50.78,-50.78,0.0,2025-07-01
2025-07-10,ELECTRONFRIGOMUNDO,-47.3,-47.3,0.0,2025-07-01
2025-07-10,ELECTRONIMPERIO MIN,-66.05,-66.05,0.0,2025-07-01
2025-07-10,ELECTRONLOJAS AMERI,-87.95,-87.95,0.0,2025-07-01
2025-07-10,ELECTRONMINI EXTRA-,-59.98,-59.98,0.0,2025-07-01
2025-07-10,ELECTRONMINI EXTRA-,-10.89,-10.89,0.0,2025-07-01
2025-07-10,ELECTRONPAES E DOCE,-4.99,-4.99,0.0,2025-07-01
2025-07-10,ELECTRONPERTO,-30.0,-30.0,0.0,2025-07-01
2025-07-10,ELECTRONPERTO,-50.0,-50.0,0.0,2025-07-01
2025-07-10,ELECTRONSANTANA,-6.0,-6.0,0.0,2025-07-01
2025-07-10,PAGTO FERIAS,5651.3,5651.3,0.0,2025-07-01
2025-07-10,REND PAGO APLIC AUT MAIS,0.03,0.03,0.0,2025-07-01
2025-07-10,PIX TRANSF  MAURINI09/07,50.0,50.0,0.0,2025-07-01
2025-07-10,SEGURO CARTAO,-8.57,-8.57,0.0,2025-07-01
2025-07-10,DEB AUTOR UNICEF,-85.0,-85.0,0.0,2025-07-01
2025-07-10,SDO CTA/APL AUTOMATICAS,0.0,0.0,13304.25,2025-07-01
2025-07-11,ELECTRONGvd,-36.0,-36.0,0.0,2025-07-01
2025-07-11,ELECTRONGvd,-35.0,-35.0,0.0,2025-07-01
2025-07-11,ELECTRONMINI EXTRA-,-7.78,-7.78,0.0,2025-07-01
2025-07-11,ELECTRONPAES E DOCE,-8.99,-8.99,0.0,2025-07-01
2025-07-11,ELECTRONReginaldoca,-8.0,-8.0,0.0,2025-07-01
2025-07-11,ELECTRONREAL BRASIL,-15.99,-15.99,0.0,2025-07-01
2025-07-11,ELECTRONREAL BRASIL,-16.0,-16.0,0.0,2025-07-01
2025-07-11,ELECTRONRESTAURANTE,-32.0,-32.0,0.0,2025-07-01
2025-07-11,PIX TRANSF  Joao Pe11/07,10.0,10.0,0.0,2025-07-01
2025-07-11,REND PAGO APLIC AUT MAIS,0.03,0.03,0.0,2025-07-01
2025-07-11,SDO CTA/APL AUTOMATICAS,0.0,0.0,13154.52,2025-07-01
2025-07-14,ELECTRONBananas,-15.0,-15.0,0.0,2025-07-01
2025-07-14,ELECTRONCarlosDiyod,-15.0,-15.0,0.0,2025-07-01
2025-07-14,ELECTRONCASSIO ANDR,-24.0,-24.0,0.0,2025-07-01
2025-07-14,ELECTRONFEIRANTES,-10.0,-10.0,0.0,2025-07-01
2025-07-14,ELECTRONFRIGOMUNDO,-40.94,-40.94,0.0,2025-07-01
2025-07-14,ELECTRONFRIGOMUNDO,-71.0,-71.0,0.0,2025-07-01
2025-07-14,ELECTRONGvd,-65.0,-65.0,0.0,2025-07-01
2025-07-14,ELECTRONIgreja Meto,-20.0,-20.0,0.0,2025-07-01
2025-07-14,ELECTRONMINI EXTRA-,-29.68,-29.68,0.0,2025-07-01
2025-07-14,ELECTRONMINI EXTRA-,-6.89,-6.89,0.0,2025-07-01
2025-07-14,ELECTRONOrielPereir,-18.0,-18.0,0.0,2025-07-01
2025-07-14,ELECTRONPONTO DA ES,-50.0,-50.0,0.0,2025-07-01
2025-07-14,ELECTRONRobinson,-34.0,-34.0,0.0,2025-07-01
2025-07-14,ELECTRONRobinson,-22.0,-22.0,0.0,2025-07-01
2025-07-14,ELECTRONRosileneDaS,-19.0,-19.0,0.0,2025-07-01
2025-07-14,ELECTRONThiemiComer,-18.5,-18.5,0.0,2025-07-01
2025-07-14,PIX QRS UBER DO BRA13/07,-17.94,-17.94,0.0,2025-07-01
2025-07-14,REND PAGO APLIC AUT MAIS,0.41,0.41,0.0,2025-07-01
2025-07-14,SDO CTA/APL AUTOMATICAS,0.0,0.0,12677.98,2025-07-01
2025-07-15,ELECTRONATACADAO 06,-587.53,-587.53,0.0,2025-07-01
2025-07-15,ELECTRONTEFER,-31.0,-31.0,0.0,2025-07-01
2025-07-15,PIX QRS Antonio Fer15/07,-15.0,-15.0,0.0,2025-07-01
2025-07-15,PIX QRS CEA PAY FUN15/07,-211.81,-211.81,0.0,2025-07-01
2025-07-15,INT ITAU VISA,-1689.65,-1689.65,0.0,2025-07-01
2025-07-15,PAGTO ADIANT SALARIAL,2140.22,2140.22,0.0,2025-07-01
2025-07-15,DA  CLARO CELULAR  64592,-160.24,-160.24,0.0,2025-07-01
2025-07-15,REND PAGO APLIC AUT MAIS,0.49,0.49,0.0,2025-07-01
2025-07-15,SDO CTA/APL AUTOMATICAS,0.0,0.0,12123.46,2025-07-01
2025-07-16,SDO CTA/APL AUTOMATICAS,0.0,0.0,12123.46,2025-07-01
2025-07-17,ELECTRONCASA LOTERI,-50.54,-50.54,0.0,2025-07-01
2025-07-17,ELECTRONCASA LOTERI,-20.22,-20.22,0.0,2025-07-01
2025-07-17,ELECTRONMINI EXTRA-,-21.9,-21.9,0.0,2025-07-01
2025-07-17,REND PAGO APLIC AUT MAIS,0.09,0.09,0.0,2025-07-01
2025-07-17,SDO CTA/APL AUTOMATICAS,0.0,0.0,12030.89,2025-07-01
2025-07-18,ELECTRONCONSOR ESTA,-17.0,-17.0,0.0,2025-07-01
2025-07-18,ELECTRONGUARULHOS S,-111.7,-111.7,0.0,2025-07-01
2025-07-18,ELECTRONGUARULHOS S,-23.9,-23.9,0.0,2025-07-01
2025-07-18,ELECTRONKFC,-42.9,-42.9,0.0,2025-07-01
2025-07-18,ELECTRONPONTO DA ES,-51.0,-51.0,0.0,2025-07-01
2025-07-18,PIX TRANSF  MICHELL18/07,50.0,50.0,0.0,2025-07-01
2025-07-18,DA  ELETROPAULO 11701161,-124.4,-124.4,0.0,2025-07-01
2025-07-18,REND PAGO APLIC AUT MAIS,0.33,0.33,0.0,2025-07-01
2025-07-18,SDO CTA/APL AUTOMATICAS,0.0,0.0,11710.32,2025-07-01
2025-07-21,ELECTRONAUTO POSTO,-57.26,-57.26,0.0,2025-07-01
2025-07-21,ELECTRONFRIGOMUNDO,-56.44,-56.44,0.0,2025-07-01
2025-07-21,ELECTRONFRIGOMUNDO,-42.71,-42.71,0.0,2025-07-01
2025-07-21,ELECTRONPadariaChar,-19.59,-19.59,0.0,2025-07-01
2025-07-21,DA  CLARO RESID 75680788,-260.51,-260.51,0.0,2025-07-01
2025-07-21,REND PAGO APLIC AUT MAIS,0.46,0.46,0.0,2025-07-01
2025-07-21,SDO CTA/APL AUTOMATICAS,0.0,0.0,11274.27,2025-07-01
2025-07-22,ELECTRONLaysRosenoD,-40.0,-40.0,0.0,2025-07-01
2025-07-22,ELECTRONMERCADOPAGO,-20.0,-20.0,0.0,2025-07-01
2025-07-22,ELECTRONTREMBALA CO,-19.4,-19.4,0.0,2025-07-01
2025-07-22,REND PAGO APLIC AUT MAIS,0.09,0.09,0.0,2025-07-01
2025-07-22,SDO CTA/APL AUTOMATICAS,0.0,0.0,11194.96,2025-07-01
2025-07-23,FINANC IMOBILIARIO   040,-2751.99,-2751.99,0.0,2025-07-01
2025-07-23,ELECTRONLUIZ ANTONI,-26.0,-26.0,0.0,2025-07-01
2025-07-23,ELECTRONMINI EXTRA-,-22.96,-22.96,0.0,2025-07-01
2025-07-23,ELECTRONRS AVILA,-29.77,-29.77,0.0,2025-07-01
2025-07-23,REND PAGO APLIC AUT MAIS,2.86,2.86,0.0,2025-07-01
2025-07-23,SDO CTA/APL AUTOMATICAS,0.0,0.0,8367.1,2025-07-01
2025-07-24,ELECTRONFRIGOMUNDO,-47.87,-47.87,0.0,2025-07-01
2025-07-24,ELECTRONMAGAZINE DO,-15.0,-15.0,0.0,2025-07-01
2025-07-24,ELECTRONMINI EXTRA-,-33.07,-33.07,0.0,2025-07-01
2025-07-24,ELECTRONMINI EXTRA-,-20.99,-20.99,0.0,2025-07-01
2025-07-24,DA  COMGAS 51448254,-311.88,-311.88,0.0,2025-07-01
2025-07-24,REND PAGO APLIC AUT MAIS,0.04,0.04,0.0,2025-07-01
2025-07-24,SDO CTA/APL AUTOMATICAS,0.0,0.0,7938.33,2025-07-01
2025-07-25,SAQUE BANCO24H283607480,-20.0,-20.0,0.0,2025-07-01
2025-07-25,ELECTRONCHIQUINHO S,-23.0,-23.0,0.0,2025-07-01
2025-07-25,ELECTRONCLARO INT G,-10.0,-10.0,0.0,2025-07-01
2025-07-25,ELECTRONSTAR 111  S,-22.9,-22.9,0.0,2025-07-01
2025-07-25,PIX QRS UBER DO BRA25/07,-22.74,-22.74,0.0,2025-07-01
2025-07-25,REND PAGO APLIC AUT MAIS,0.01,0.01,0.0,2025-07-01
2025-07-25,SDO CTA/APL AUTOMATICAS,0.0,0.0,7839.7,2025-07-01
2025-07-28,PIX QRS RECEITA FED28/07,-219.82,-219.82,0.0,2025-07-01
2025-07-28,PIX QRS UBER DO BRA26/07,-18.73,-18.73,0.0,2025-07-01
2025-07-28,PIX TRANSF  ELIZABE28/07,-1000.0,-1000.0,0.0,2025-07-01
2025-07-28,PIX TRANSF  IMW 3 R27/07,-100.1,-100.1,0.0,2025-07-01
2025-07-28,REND PAGO APLIC AUT MAIS,0.15,0.15,0.0,2025-07-01
2025-07-28,SDO CTA/APL AUTOMATICAS,0.0,0.0,6501.2,2025-07-01
2025-07-29,ELECTRONPERTO,-30.0,-30.0,0.0,2025-07-01
2025-07-29,PIX TRANSF  SAFIRA 29/07,-700.0,-700.0,0.0,2025-07-01
2025-07-29,REND PAGO APLIC AUT MAIS,0.09,0.09,0.0,2025-07-01
2025-07-29,SDO CTA/APL AUTOMATICAS,0.0,0.0,5771.29,2025-07-01
2025-07-30,PIX TRANSF  EDMILSO30/07,-12.0,-12.0,0.0,2025-07-01
2025-07-30,PIX TRANSF  Jose De30/07,-10.0,-10.0,0.0,2025-07-01
2025-07-30,SDO CTA/APL AUTOMATICAS,0.0,0.0,5749.29,2025-07-01
2025-07-31,PIX TRANSF  ANDRE N31/07,-30.0,-30.0,0.0,2025-07-01
2025-07-31,SDO CTA/APL AUTOMATICAS,0.0,0.0,5719.29,2025-07-01
2025-07-31,SALDO DO DIA,0.0,0.0,5719.29,2025-07-01
2025-07-31,SALDO ANTERIOR,0.0,0.0,5719.29,2025-08-01
2025-08-01,PIX TRANSF  MICHELL01/08,1000.0,1000.0,0.0,2025-08-01
2025-08-01,SABESP      3082129325,-257.32,-257.32,0.0,2025-08-01
2025-08-01,SABESP      3082129325,-377.76,-377.76,0.0,2025-08-01
2025-08-01,SDO CTA/APL AUTOMATICAS,0.0,0.0,6084.21,2025-08-01
2025-08-04,ELECTRONCENTURY PAE,-45.91,-45.91,0.0,2025-08-01
2025-08-04,ELECTRONFRIGOMUNDO,-68.65,-68.65,0.0,2025-08-01
2025-08-04,ELECTRONPADARIA JD,-61.91,-61.91,0.0,2025-08-01
2025-08-04,ELECTRONPONTO DA ES,-44.0,-44.0,0.0,2025-08-01
2025-08-04,ELECTRONQUITANDA E,-13.9,-13.9,0.0,2025-08-01
2025-08-04,ELECTRONSALGADO E A,-12.9,-12.9,0.0,2025-08-01
2025-08-04,PIX QRS ARCOS DOURA02/08,-86.8,-86.8,0.0,2025-08-01
2025-08-04,PIX QRS IFOOD.COM A03/08,-119.89,-119.89,0.0,2025-08-01
2025-08-04,PIX QRS UBER DO BRA03/08,-14.17,-14.17,0.0,2025-08-01
2025-08-04,PIX QRS UBER DO BRA03/08,-20.23,-20.23,0.0,2025-08-01
2025-08-04,PIX TRANSF  Bruno R03/08,-10.0,-10.0,0.0,2025-08-01
2025-08-04,PIX TRANSF  MICHELL02/08,60.0,60.0,0.0,2025-08-01
2025-08-04,TAR PACOTE ITAU   JUL/25,-92.5,-92.5,0.0,2025-08-01
2025-08-04,REND PAGO APLIC AUT MAIS,0.4,0.4,0.0,2025-08-01
2025-08-04,SDO CTA/APL AUTOMATICAS,0.0,0.0,5553.75,2025-08-01
2025-08-05,ELECTRONSALGADO E A,-37.66,-37.66,0.0,2025-08-01
2025-08-05,ELECTRONSALGADO E A,-43.5,-43.5,0.0,2025-08-01
2025-08-05,PIX QRS UBER DO BRA05/08,-19.43,-19.43,0.0,2025-08-01
2025-08-05,PAGTO SALARIO,1394.59,1394.59,0.0,2025-08-01
2025-08-05,DA  CLARO CELULAR  68279,-52.95,-52.95,0.0,2025-08-01
2025-08-05,SDO CTA/APL AUTOMATICAS,0.0,0.0,6794.8,2025-08-01
2025-08-06,ELECTRONSALGADO E A,-39.1,-39.1,0.0,2025-08-01
2025-08-06,PIX QRS ANDRE NASCI06/08,-100.0,-100.0,0.0,2025-08-01
2025-08-06,PIX TRANSF  Andre N06/08,-100.0,-100.0,0.0,2025-08-01
2025-08-06,REND PAGO APLIC AUT MAIS,0.03,0.03,0.0,2025-08-01
2025-08-06,SDO CTA/APL AUTOMATICAS,0.0,0.0,6555.73,2025-08-01
2025-08-07,ELECTRONCB HCS SANT,-18.9,-18.9,0.0,2025-08-01
2025-08-07,ELECTRONCENTURY PAE,-51.33,-51.33,0.0,2025-08-01
2025-08-07,ELECTRONSALGADO E A,-26.8,-26.8,0.0,2025-08-01
2025-08-07,REND PAGO APLIC AUT MAIS,0.02,0.02,0.0,2025-08-01
2025-08-07,SDO CTA/APL AUTOMATICAS,0.0,0.0,6458.72,2025-08-01
2025-08-08,ELECTRONSALGADO E A,-38.8,-38.8,0.0,2025-08-01
2025-08-08,ELECTRONSALGADO E A,-25.9,-25.9,0.0,2025-08-01
2025-08-08,ELECTRONSALGADO E A,-12.9,-12.9,0.0,2025-08-01
2025-08-08,PAG BOLETO  CONDOMINIO E,-729.63,-729.63,0.0,2025-08-01
2025-08-08,REND PAGO APLIC AUT MAIS,0.14,0.14,0.0,2025-08-01
2025-08-08,SDO CTA/APL AUTOMATICAS,0.0,0.0,5651.63,2025-08-01
2025-08-11,ELECTRONCARREFOUR X,-78.79,-78.79,0.0,2025-08-01
2025-08-11,ELECTRONCENTURY PAE,-9.95,-9.95,0.0,2025-08-01
2025-08-11,ELECTRONCENTURY PAE,-51.55,-51.55,0.0,2025-08-01
2025-08-11,ELECTRONFRIGOMUNDO,-56.18,-56.18,0.0,2025-08-01
2025-08-11,ELECTRONMUNDOMED DR,-8.69,-8.69,0.0,2025-08-01
2025-08-11,ELECTRONNMBlessedMo,-28.0,-28.0,0.0,2025-08-01
2025-08-11,ELECTRONPOINT SANTA,-51.9,-51.9,0.0,2025-08-01
2025-08-11,ELECTRONSALGADO E A,-12.9,-12.9,0.0,2025-08-01
2025-08-11,ELECTRONSALGADO E A,-13.7,-13.7,0.0,2025-08-01
2025-08-11,ELECTRON34392306Cle,-20.0,-20.0,0.0,2025-08-01
2025-08-11,PIX TRANSF  ANDRE N10/08,-100.0,-100.0,0.0,2025-08-01
2025-08-11,PIX TRANSF  REAL BR09/08,-130.0,-130.0,0.0,2025-08-01
2025-08-11,SEGURO CARTAO,-8.57,-8.57,0.0,2025-08-01
2025-08-11,REND PAGO APLIC AUT MAIS,0.54,0.54,0.0,2025-08-01
2025-08-11,SDO CTA/APL AUTOMATICAS,0.0,0.0,5081.94,2025-08-01
2025-08-12,ELECTRONCENTURY PAE,-24.85,-24.85,0.0,2025-08-01
2025-08-12,ELECTRONFRIGOMUNDO,-3.5,-3.5,0.0,2025-08-01
2025-08-12,ELECTRONMINI EXTRA-,-23.16,-23.16,0.0,2025-08-01
2025-08-12,ELECTRONPERTO,-30.0,-30.0,0.0,2025-08-01
2025-08-12,PIX QRS UBER DO BRA12/08,-1.55,-1.55,0.0,2025-08-01
2025-08-12,PIX QRS UBER DO BRA12/08,-5.21,-5.21,0.0,2025-08-01
2025-08-12,REND PAGO APLIC AUT MAIS,0.09,0.09,0.0,2025-08-01
2025-08-12,SDO CTA/APL AUTOMATICAS,0.0,0.0,4993.76,2025-08-01
2025-08-13,ELECTRONCENTURY PAE,-24.85,-24.85,0.0,2025-08-01
2025-08-13,ELECTRONOXXO CAMILO,-78.26,-78.26,0.0,2025-08-01
2025-08-13,ELECTRONSALGADO E A,-29.4,-29.4,0.0,2025-08-01
2025-08-13,PIX QRS CEA PAY FUN13/08,-78.13,-78.13,0.0,2025-08-01
2025-08-13,REND PAGO APLIC AUT MAIS,0.21,0.21,0.0,2025-08-01
2025-08-13,SDO CTA/APL AUTOMATICAS,0.0,0.0,4783.33,2025-08-01
2025-08-14,ELECTRONATACADAO 06,-411.09,-411.09,0.0,2025-08-01
2025-08-14,ELECTRONGALPAO GAUC,-100.0,-100.0,0.0,2025-08-01
2025-08-14,ELECTRONOXXO CAMILO,-18.99,-18.99,0.0,2025-08-01
2025-08-14,ELECTRONSALGADO E A,-60.3,-60.3,0.0,2025-08-01
2025-08-14,PIX QRS UBER DO BRA14/08,-14.94,-14.94,0.0,2025-08-01
2025-08-14,REND PAGO APLIC AUT MAIS,0.65,0.65,0.0,2025-08-01
2025-08-14,SDO CTA/APL AUTOMATICAS,0.0,0.0,4178.66,2025-08-01
2025-08-15,INT ITAU VISA,-1678.37,-1678.37,0.0,2025-08-01
2025-08-15,PAGTO ADIANT SALARIAL,4280.44,4280.44,0.0,2025-08-01
2025-08-15,DA  CLARO CELULAR  64592,-160.24,-160.24,0.0,2025-08-01
2025-08-15,DEB AUTOR UNICEF,-85.0,-85.0,0.0,2025-08-01
2025-08-15,SDO CTA/APL AUTOMATICAS,0.0,0.0,6535.49,2025-08-01
2025-08-18,ELECTRONAdrianaDaSi,-3.0,-3.0,0.0,2025-08-01
2025-08-18,ELECTRONBarracaDoCu,-17.0,-17.0,0.0,2025-08-01
2025-08-18,ELECTRONBANANAS ANA,-15.0,-15.0,0.0,2025-08-01
2025-08-18,ELECTRONCarlosDiyod,-5.0,-5.0,0.0,2025-08-01
2025-08-18,ELECTRONCASSIO ANDR,-10.0,-10.0,0.0,2025-08-01
2025-08-18,ELECTRONFRIGOMUNDO,-66.52,-66.52,0.0,2025-08-01
2025-08-18,ELECTRONGILDASIO AL,-15.0,-15.0,0.0,2025-08-01
2025-08-18,ELECTRONMERCADOPAGO,-20.0,-20.0,0.0,2025-08-01
2025-08-18,ELECTRONMERCADOPAGO,-9.0,-9.0,0.0,2025-08-01
2025-08-18,ELECTRONNM PIZZARIA,-37.9,-37.9,0.0,2025-08-01
2025-08-18,ELECTRONOrielPereir,-10.0,-10.0,0.0,2025-08-01
2025-08-18,ELECTRONOrielPereir,-40.0,-40.0,0.0,2025-08-01
2025-08-18,ELECTRONPONTO DA ES,-52.0,-52.0,0.0,2025-08-01
2025-08-18,ELECTRONRobsonRamos,-10.0,-10.0,0.0,2025-08-01
2025-08-18,ELECTRONRS AVILA,-27.41,-27.41,0.0,2025-08-01
2025-08-18,ELECTRONThiemiComer,-37.0,-37.0,0.0,2025-08-01
2025-08-18,PIX QRS SHPP BRASIL18/08,-17.0,-17.0,0.0,2025-08-01
2025-08-18,PIX TRANSF  ANDRE N18/08,-50.0,-50.0,0.0,2025-08-01
2025-08-18,PIX TRANSF  MICHELL16/08,50.0,50.0,0.0,2025-08-01
2025-08-18,DA  ELETROPAULO 11701161,-111.93,-111.93,0.0,2025-08-01
2025-08-18,REND PAGO APLIC AUT MAIS,0.58,0.58,0.0,2025-08-01
2025-08-18,SDO CTA/APL AUTOMATICAS,0.0,0.0,6032.31,2025-08-01
2025-08-19,ELECTRONFRIGOMUNDO,-40.85,-40.85,0.0,2025-08-01
2025-08-19,PIX TRANSF  Jose De19/08,-10.0,-10.0,0.0,2025-08-01
2025-08-19,REND PAGO APLIC AUT MAIS,0.06,0.06,0.0,2025-08-01
2025-08-19,SDO CTA/APL AUTOMATICAS,0.0,0.0,5981.52,2025-08-01
2025-08-20,ELECTRONFRIGOMUNDO,-20.18,-20.18,0.0,2025-08-01
2025-08-20,PIX TRANSF  LAYS RO20/08,-40.0,-40.0,0.0,2025-08-01
2025-08-20,DA  CLARO RESID 75680788,-258.65,-258.65,0.0,2025-08-01
2025-08-20,REND PAGO APLIC AUT MAIS,0.39,0.39,0.0,2025-08-01
2025-08-20,SDO CTA/APL AUTOMATICAS,0.0,0.0,5663.08,2025-08-01
2025-08-21,ELECTRONCelioperrei,-20.0,-20.0,0.0,2025-08-01
2025-08-21,ELECTRONFRIGOMUNDO,-60.93,-60.93,0.0,2025-08-01
2025-08-21,ELECTRONMINI EXTRA-,-56.18,-56.18,0.0,2025-08-01
2025-08-21,PIX TRANSF  BRUNO M21/08,-210.0,-210.0,0.0,2025-08-01
2025-08-21,REND PAGO APLIC AUT MAIS,0.45,0.45,0.0,2025-08-01
2025-08-21,SDO CTA/APL AUTOMATICAS,0.0,0.0,5316.42,2025-08-01
2025-08-22,ELECTRONKFC SHOP BO,-19.9,-19.9,0.0,2025-08-01
2025-08-22,ELECTRONPadariaChar,-43.76,-43.76,0.0,2025-08-01
2025-08-22,REND PAGO APLIC AUT MAIS,0.08,0.08,0.0,2025-08-01
2025-08-22,SDO CTA/APL AUTOMATICAS,0.0,0.0,5252.84,2025-08-01
2025-08-25,FINANC IMOBILIARIO   041,-2750.73,-2750.73,0.0,2025-08-01
2025-08-25,ELECTRONCarlosDiyod,-10.0,-10.0,0.0,2025-08-01
2025-08-25,ELECTRONCASSIO ANDR,-19.0,-19.0,0.0,2025-08-01
2025-08-25,ELECTRONCENTURY PAE,-69.08,-69.08,0.0,2025-08-01
2025-08-25,ELECTRONCLAUDIO BEL,-10.0,-10.0,0.0,2025-08-01
2025-08-25,ELECTRONEstacaoDasB,-10.99,-10.99,0.0,2025-08-01
2025-08-25,ELECTRONFRIGOMUNDO,-28.78,-28.78,0.0,2025-08-01
2025-08-25,ELECTRONGILDASIO AL,-10.0,-10.0,0.0,2025-08-01
2025-08-25,ELECTRONGILDO ANDRA,-4.0,-4.0,0.0,2025-08-01
2025-08-25,ELECTRONIgreja Meto,-35.0,-35.0,0.0,2025-08-01
2025-08-25,ELECTRONKempsSednyS,-10.0,-10.0,0.0,2025-08-01
2025-08-25,ELECTRONMaureciRibe,-14.0,-14.0,0.0,2025-08-01
2025-08-25,ELECTRONMINI EXTRA-,-30.22,-30.22,0.0,2025-08-01
2025-08-25,ELECTRONMP *GILMAR1,-10.0,-10.0,0.0,2025-08-01
2025-08-25,ELECTRONMP*ORIEL,-20.0,-20.0,0.0,2025-08-01
2025-08-25,ELECTRONMUNDOMED DR,-64.45,-64.45,0.0,2025-08-01
2025-08-25,ELECTRONPADARIA DEL,-43.99,-43.99,0.0,2025-08-01
2025-08-25,ELECTRONRobinson,-40.0,-40.0,0.0,2025-08-01
2025-08-25,ELECTRONRosileneDaS,-11.0,-11.0,0.0,2025-08-01
2025-08-25,ELECTRONRM MASSAS C,-78.4,-78.4,0.0,2025-08-01
2025-08-25,ELECTRONThiemiComer,-18.5,-18.5,0.0,2025-08-01
2025-08-25,ELECTRONVERA CLEMEN,-10.0,-10.0,0.0,2025-08-01
2025-08-25,PIX QRS TUNA PAGAME23/08,-91.99,-91.99,0.0,2025-08-01
2025-08-25,PIX TRANSF  IMW 3 R24/08,-100.0,-100.0,0.0,2025-08-01
2025-08-25,DA  COMGAS 51448254,-604.05,-604.05,0.0,2025-08-01
2025-08-25,REND PAGO APLIC AUT MAIS,1.93,1.93,0.0,2025-08-01
2025-08-25,SDO CTA/APL AUTOMATICAS,0.0,0.0,1160.59,2025-08-01
2025-08-26,PIX QRS UBER DO BRA26/08,-11.35,-11.35,0.0,2025-08-01
2025-08-26,SDO CTA/APL AUTOMATICAS,0.0,0.0,1149.24,2025-08-01
2025-08-27,PIX QRS UBER DO BRA27/08,-30.38,-30.38,0.0,2025-08-01
2025-08-27,PIX QRS UBER DO BRA27/08,-33.97,-33.97,0.0,2025-08-01
2025-08-27,PIX TRANSF  ANDRE N27/08,-50.0,-50.0,0.0,2025-08-01
2025-08-27,DEV PIX UBER DO BRA27/08,30.38,30.38,0.0,2025-08-01
2025-08-27,SDO CTA/APL AUTOMATICAS,0.0,0.0,1065.27,2025-08-01
2025-08-28,PIX TRANSF  Diego M28/08,-17.0,-17.0,0.0,2025-08-01
2025-08-28,PIX TRANSF  LUCIANO28/08,-10.0,-10.0,0.0,2025-08-01
2025-08-28,SDO CTA/APL AUTOMATICAS,0.0,0.0,1038.27,2025-08-01
2025-08-28,SALDO ANTERIOR,0.0,0.0,1.0,2025-09-01
2025-09-01,ELECTRONPADARIA DEL,-87.98,-87.98,0.0,2025-09-01
2025-09-01,ELECTRONSUPER MERCA,-130.58,-130.58,0.0,2025-09-01
2025-09-01,PIX QRS UBER DO BRA31/08,-22.67,-22.67,0.0,2025-09-01
2025-09-01,PIX TRANSF  MICHELL01/09,1000.0,1000.0,0.0,2025-09-01
2025-09-01,SABESP      3082129325,-287.43,-287.43,0.0,2025-09-01
2025-09-01,SDO CTA/APL AUTOMATICAS,0.0,0.0,1509.61,2025-09-01
2025-09-02,PIX QRS UBER DO BRA02/09,-21.97,-21.97,0.0,2025-09-01
2025-09-02,TAR PACOTE ITAU   AGO/25,-92.5,-92.5,0.0,2025-09-01
2025-09-02,REND PAGO APLIC AUT MAIS,0.01,0.01,0.0,2025-09-01
2025-09-02,SDO CTA/APL AUTOMATICAS,0.0,0.0,1395.15,2025-09-01
2025-09-03,ELECTRONAdolfoOchse,-10.0,-10.0,0.0,2025-09-01
2025-09-03,ELECTRONBB TRANSPOR,-30.0,-30.0,0.0,2025-09-01
2025-09-03,ELECTRONDROGARIA SA,-102.65,-102.65,0.0,2025-09-01
2025-09-03,ELECTRONSHOPPING IG,-42.4,-42.4,0.0,2025-09-01
2025-09-03,REND PAGO APLIC AUT MAIS,0.02,0.02,0.0,2025-09-01
2025-09-03,SDO CTA/APL AUTOMATICAS,0.0,0.0,1210.12,2025-09-01
2025-09-04,ELECTRONMP*CHURROSD,-12.0,-12.0,0.0,2025-09-01
2025-09-04,ELECTRONMP*MERCADI2,-26.5,-26.5,0.0,2025-09-01
2025-09-04,ELECTRONOGGI SORVET,-13.19,-13.19,0.0,2025-09-01
2025-09-04,PIX QRS UBER DO BRA04/09,-16.93,-16.93,0.0,2025-09-01
2025-09-04,PIX TRANSF  LUCIANO04/09,-10.0,-10.0,0.0,2025-09-01
2025-09-04,REND PAGO APLIC AUT MAIS,0.01,0.01,0.0,2025-09-01
2025-09-04,SDO CTA/APL AUTOMATICAS,0.0,0.0,1131.51,2025-09-01
2025-09-05,ELECTRONLOJAS AMERI,-91.92,-91.92,0.0,2025-09-01
2025-09-05,ELECTRONPERTO,-30.0,-30.0,0.0,2025-09-01
2025-09-05,ELECTRONPERTO,-20.0,-20.0,0.0,2025-09-01
2025-09-05,PIX TRANSF  IMW 3 R05/09,-100.0,-100.0,0.0,2025-09-01
2025-09-05,PAGTO SALARIO,2548.78,2548.78,0.0,2025-09-01
2025-09-05,DA  CLARO CELULAR  68279,-62.95,-62.95,0.0,2025-09-01
2025-09-05,SDO CTA/APL AUTOMATICAS,0.0,0.0,3375.42,2025-09-01
