data,lançamento,ag./origem,valor (R$),saldos (R$),nome_arquivo,data_base
27/11/2024,ELECTRONRS AVILA,9212,-50.29,,custo_2024_11.xls,01/11/2024
27/11/2024,SABESP      3082129325,9293,-287.43,,custo_2024_11.xls,01/11/2024
27/11/2024,SALDO DO DIA,,,-5062.06,custo_2024_11.xls,01/11/2024
29/11/2024,ELECTRONRESTAURANTE,9212,-32.0,,custo_2024_11.xls,01/11/2024
29/11/2024,PIX TRANSF  ANA MAR29/11,9128,-70.0,,custo_2024_11.xls,01/11/2024
29/11/2024,PIX TRANSF  ANDRE N29/11,9120,-20.0,,custo_2024_11.xls,01/11/2024
29/11/2024,PIX TRANSF  Bruno H29/11,9127,50.0,,custo_2024_11.xls,01/11/2024
29/11/2024,PIX TRANSF  HRM LOG29/11,9121,50.0,,custo_2024_11.xls,01/11/2024
29/11/2024,PIX TRANSF  MARCOS 29/11,9779,15.0,,custo_2024_11.xls,01/11/2024
29/11/2024,SALDO DO DIA,,,-5069.06,custo_2024_11.xls,01/11/2024
29/11/2024,SALDO ANTERIOR,,,-5069.06,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONARENA SANTA,9212,-53.0,,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONEMPORIO DE,9212,-54.98,,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONFRIGOMUNDO,9212,-71.42,,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONMERCADINHO,9212,-18.08,,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONOGGI SORVET,9212,-34.48,,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONPERTO,9212,-20.0,,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONPERTO,9212,-30.0,,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONREAL BRASIL,9212,-18.0,,custo_2024_12.xls,01/12/2024
02/12/2024,ELECTRONSHOPPING ME,9212,-73.8,,custo_2024_12.xls,01/12/2024
02/12/2024,PIX QRS Uber01/12,9122,-24.34,,custo_2024_12.xls,01/12/2024
02/12/2024,PIX TRANSF  erlonds30/11,9028,-35.0,,custo_2024_12.xls,01/12/2024
02/12/2024,PIX TRANSF  JOHANIS30/11,9327,15.0,,custo_2024_12.xls,01/12/2024
02/12/2024,SABESP      3082129325,9293,-287.43,,custo_2024_12.xls,01/12/2024
02/12/2024,SALDO DO DIA,,,-5774.59,custo_2024_12.xls,01/12/2024
03/12/2024,IOF,,-33.23,,custo_2024_12.xls,01/12/2024
03/12/2024,ELECTRONMANIA DE CH,9212,-44.9,,custo_2024_12.xls,01/12/2024
03/12/2024,ELECTRONSHOPPING IG,9212,-5.9,,custo_2024_12.xls,01/12/2024
03/12/2024,PIX QRS ALPARGATAS 03/12,9773,-69.97,,custo_2024_12.xls,01/12/2024
03/12/2024,PIX TRANSF  MICHELL03/12,9131,500.0,,custo_2024_12.xls,01/12/2024
03/12/2024,TAR PACOTE ITAU   NOV/24,9293,-92.5,,custo_2024_12.xls,01/12/2024
03/12/2024,SALDO DO DIA,,,-5521.09,custo_2024_12.xls,01/12/2024
05/12/2024,ELECTRONBB TRANSPOR,9212,-20.0,,custo_2024_12.xls,01/12/2024
05/12/2024,ELECTRONJK MINI MER,9212,-7.5,,custo_2024_12.xls,01/12/2024
05/12/2024,ELECTRONPERTO,9212,-30.0,,custo_2024_12.xls,01/12/2024
05/12/2024,ELECTRONRESTAURANTE,9212,-32.0,,custo_2024_12.xls,01/12/2024
05/12/2024,PIX TRANSF  Isac Sa05/12,9131,-25.0,,custo_2024_12.xls,01/12/2024
05/12/2024,PAGTO EM CONTA CORRENTE,1268,2709.04,,custo_2024_12.xls,01/12/2024
05/12/2024,JUROS LIMITE DA CONTA,,-242.22,,custo_2024_12.xls,01/12/2024
05/12/2024,DA  CLARO MOVEL 46827990,9293,-57.29,,custo_2024_12.xls,01/12/2024
05/12/2024,SALDO DO DIA,,,-3226.06,custo_2024_12.xls,01/12/2024
09/12/2024,ELECTRONImw3RVilaNi,9212,-15.0,,custo_2024_12.xls,01/12/2024
09/12/2024,ELECTRONImw3RVilaNi,9212,-12.0,,custo_2024_12.xls,01/12/2024
09/12/2024,ELECTRONPAPALEGUAS,9212,-66.1,,custo_2024_12.xls,01/12/2024
09/12/2024,ELECTRONPCA N MUNDO,9212,-7.5,,custo_2024_12.xls,01/12/2024
09/12/2024,ELECTRONREAL BRASIL,9212,-18.0,,custo_2024_12.xls,01/12/2024
09/12/2024,ELECTRONREAL BRASIL,9212,-10.0,,custo_2024_12.xls,01/12/2024
09/12/2024,ELECTRONRHF,9212,-37.9,,custo_2024_12.xls,01/12/2024
09/12/2024,MOBILEPAG TIT BANCO 237,9132,-729.63,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  IMW 3 R07/12,9014,-50.0,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  IMW 3 R07/12,9121,-15.0,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  IMW 3 R08/12,9123,-100.0,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  REAL BR07/12,9327,-130.0,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  DORALIC08/12,9124,26.5,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  Joao Br09/12,9779,50.0,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  Joao Br09/12,9026,25.0,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  JONY AL07/12,9130,75.0,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  Kaua Sa09/12,9130,75.0,,custo_2024_12.xls,01/12/2024
09/12/2024,PIX TRANSF  MAURINI07/12,9026,75.0,,custo_2024_12.xls,01/12/2024
09/12/2024,SALDO DO DIA,,,-4090.69,custo_2024_12.xls,01/12/2024
10/12/2024,ELECTRONMAGAZINE DO,9212,-5.0,,custo_2024_12.xls,01/12/2024
10/12/2024,ELECTRONPCA N MUNDO,9212,-25.98,,custo_2024_12.xls,01/12/2024
10/12/2024,PIX TRANSF  JOHANIS10/12,9779,50.0,,custo_2024_12.xls,01/12/2024
10/12/2024,PIX TRANSF  MARCELO10/12,9953,100.0,,custo_2024_12.xls,01/12/2024
10/12/2024,PIX TRANSF  SMART A10/12,9028,75.0,,custo_2024_12.xls,01/12/2024
10/12/2024,SEGURO CARTAO,9293,-8.18,,custo_2024_12.xls,01/12/2024
10/12/2024,SALDO DO DIA,,,-3904.85,custo_2024_12.xls,01/12/2024
11/12/2024,PIX TRANSF  ANSELMO11/12,9128,75.0,,custo_2024_12.xls,01/12/2024
11/12/2024,PIX TRANSF  JULIANO11/12,9121,75.0,,custo_2024_12.xls,01/12/2024
11/12/2024,PIX TRANSF  THIAGO 11/12,9130,75.0,,custo_2024_12.xls,01/12/2024
11/12/2024,SALDO DO DIA,,,-3679.85,custo_2024_12.xls,01/12/2024
12/12/2024,ELECTRONRS AVILA,9212,-117.66,,custo_2024_12.xls,01/12/2024
12/12/2024,PIX TRANSF  PAULO H12/12,9026,75.0,,custo_2024_12.xls,01/12/2024
12/12/2024,DEB AUTOR UNICEF,9293,-85.0,,custo_2024_12.xls,01/12/2024
12/12/2024,SALDO DO DIA,,,-3807.51,custo_2024_12.xls,01/12/2024
13/12/2024,ELECTRONATACADAO 06,9212,-3.9,,custo_2024_12.xls,01/12/2024
13/12/2024,ELECTRONATACADAO 06,9212,-657.1,,custo_2024_12.xls,01/12/2024
13/12/2024,ELECTRONATACADAO 06,9212,-220.5,,custo_2024_12.xls,01/12/2024
13/12/2024,ELECTRONPCA N MUNDO,9212,-6.0,,custo_2024_12.xls,01/12/2024
13/12/2024,ELECTRONPCA N MUNDO,9212,-46.89,,custo_2024_12.xls,01/12/2024
13/12/2024,PAGTO SALARIO,1268,3995.08,,custo_2024_12.xls,01/12/2024
13/12/2024,PAGTO 13. SALARIO,1268,3007.53,,custo_2024_12.xls,01/12/2024
13/12/2024,PIX TRANSF  Andrea 13/12,9120,70.0,,custo_2024_12.xls,01/12/2024
13/12/2024,PIX TRANSF  Bruno H13/12,9120,25.0,,custo_2024_12.xls,01/12/2024
13/12/2024,PIX TRANSF  David C13/12,9779,50.0,,custo_2024_12.xls,01/12/2024
13/12/2024,PIX TRANSF  Fabio G13/12,9327,75.0,,custo_2024_12.xls,01/12/2024
13/12/2024,PIX TRANSF  HRM LOG13/12,9953,20.0,,custo_2024_12.xls,01/12/2024
13/12/2024,PIX TRANSF  LUCIANO13/12,9126,75.0,,custo_2024_12.xls,01/12/2024
13/12/2024,PIX TRANSF  MOISES 13/12,9014,30.0,,custo_2024_12.xls,01/12/2024
13/12/2024,SDO CTA/APL AUTOMATICAS,,,2605.71,custo_2024_12.xls,01/12/2024
16/12/2024,SAQUE BANCO24H279980011,9925,-100.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONBananas,9212,-10.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONCarlosDiyod,9212,-5.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONLOJAS RENNE,9212,-39.9,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONLUIZ ANTONI,9212,-73.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONMP*GILMAR15,9212,-5.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONMP*ORIEL,9212,-10.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONMP*ORIEL,9212,-45.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONPANETTERIA,9212,-25.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONPG *TON CAS,9212,-19.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONPG *TON FEI,9212,-4.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONPKF COMERCI,9212,-17.5,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONRobinson,9212,-30.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONRosileneDaS,9212,-9.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONREAL BRASIL,9212,-47.0,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONRS AVILA,9212,-115.98,,custo_2024_12.xls,01/12/2024
16/12/2024,ELECTRONTRIMAIS SUP,9212,-33.22,,custo_2024_12.xls,01/12/2024
16/12/2024,PIX QRS CEA PAY FUN15/12,9327,-142.67,,custo_2024_12.xls,01/12/2024
16/12/2024,PIX QRS PORTOSEG SA15/12,9132,-106.86,,custo_2024_12.xls,01/12/2024
16/12/2024,PIX TRANSF  ELIZABE15/12,9953,-500.0,,custo_2024_12.xls,01/12/2024
16/12/2024,PIX TRANSF  IMW 3 R15/12,9122,-200.0,,custo_2024_12.xls,01/12/2024
16/12/2024,PIX TRANSF  REAL BR14/12,9121,-775.0,,custo_2024_12.xls,01/12/2024
16/12/2024,DA  CLARO MOVEL 66459258,9293,-149.9,,custo_2024_12.xls,01/12/2024
16/12/2024,DA  ELETROPAULO 11701161,9293,-114.35,,custo_2024_12.xls,01/12/2024
16/12/2024,SDO CTA/APL AUTOMATICAS,,,28.33,custo_2024_12.xls,01/12/2024
17/12/2024,ELECTRONBB TRANSPOR,9212,-30.0,,custo_2024_12.xls,01/12/2024
17/12/2024,ELECTRONPERTO SA,9212,-50.0,,custo_2024_12.xls,01/12/2024
17/12/2024,ELECTRONPERTO SA,9212,-10.0,,custo_2024_12.xls,01/12/2024
17/12/2024,ELECTRONRESTAURANTE,9212,-32.0,,custo_2024_12.xls,01/12/2024
17/12/2024,PIX TRANSF  Jeferso17/12,9953,-14.0,,custo_2024_12.xls,01/12/2024
17/12/2024,INT ITAU VISA,4175,-700.95,,custo_2024_12.xls,01/12/2024
17/12/2024,SALDO DO DIA,,,-808.62,custo_2024_12.xls,01/12/2024
18/12/2024,ELECTRONPCA N MUNDO,9212,-31.99,,custo_2024_12.xls,01/12/2024
18/12/2024,PIX TRANSF  ALISSON18/12,9028,-30.0,,custo_2024_12.xls,01/12/2024
18/12/2024,SALDO DO DIA,,,-870.61,custo_2024_12.xls,01/12/2024
19/12/2024,ELECTRONBAZAR PAPEL,9212,-4.5,,custo_2024_12.xls,01/12/2024
19/12/2024,ELECTRONFRIGOMUNDO,9212,-53.08,,custo_2024_12.xls,01/12/2024
19/12/2024,ELECTRONQUITANDA E,9212,-32.6,,custo_2024_12.xls,01/12/2024
19/12/2024,ELECTRONRS AVILA,9212,-62.35,,custo_2024_12.xls,01/12/2024
19/12/2024,SALDO DO DIA,,,-1023.14,custo_2024_12.xls,01/12/2024
20/12/2024,ELECTRONMAGIA,9212,-67.61,,custo_2024_12.xls,01/12/2024
20/12/2024,ELECTRONOGGI SORVET,9212,-51.49,,custo_2024_12.xls,01/12/2024
20/12/2024,ELECTRONSUPERMERCAD,9212,-106.13,,custo_2024_12.xls,01/12/2024
20/12/2024,PIX QRS SHPP BRASIL20/12,9130,-119.9,,custo_2024_12.xls,01/12/2024
20/12/2024,DA  NET SERVICOS 5680788,9293,-236.51,,custo_2024_12.xls,01/12/2024
20/12/2024,SALDO DO DIA,,,-1604.78,custo_2024_12.xls,01/12/2024
23/12/2024,FINANC IMOBILIARIO   033,9925,-2765.24,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONARMARINHOS,9212,-220.3,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONBarracaDoCu,9212,-5.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONBANANAS ANA,9212,-20.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONBANANAS ANA,9212,-5.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONCarlosDiyod,9212,-13.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONCOM DE FRIO,9212,-118.14,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONF1 COMERCIO,9212,-17.98,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONHIP BERGAMI,9212,-225.03,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONHOCCA BAR,9212,-109.53,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONLUCASVINICI,9212,-7.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONNICE VERDUR,9212,-4.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONNRBarao,9212,-50.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONOrielPereir,9212,-60.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONPADARIA JD,9212,-50.4,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONPERTO,9212,-20.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONPG *CASSIO,9212,-48.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONPG *MARIA C,9212,-28.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONRobinson,9212,-15.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONRB SILVA DO,9212,-8.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONTEMPEROS BR,9212,-15.0,,custo_2024_12.xls,01/12/2024
23/12/2024,ELECTRONTHIEMI HORT,9212,-35.0,,custo_2024_12.xls,01/12/2024
23/12/2024,PIX QRS Uber21/12,9126,-12.48,,custo_2024_12.xls,01/12/2024
23/12/2024,PIX QRS Uber22/12,9026,-13.43,,custo_2024_12.xls,01/12/2024
23/12/2024,PIX TRANSF  erlonds21/12,9925,-50.0,,custo_2024_12.xls,01/12/2024
23/12/2024,PIX TRANSF  DORALIC21/12,9779,-100.0,,custo_2024_12.xls,01/12/2024
23/12/2024,PIX TRANSF  Real Br21/12,9014,-50.0,,custo_2024_12.xls,01/12/2024
23/12/2024,PIX TRANSF  MICHELL23/12,9131,200.0,,custo_2024_12.xls,01/12/2024
23/12/2024,DA  COMGAS 51448254,9293,-368.13,,custo_2024_12.xls,01/12/2024
23/12/2024,SALDO DO DIA,,,-5838.44,custo_2024_12.xls,01/12/2024
24/12/2024,ELECTRONATACADAO 06,9212,-185.81,,custo_2024_12.xls,01/12/2024
24/12/2024,ELECTRONCEA TAM 330,9212,-10.0,,custo_2024_12.xls,01/12/2024
24/12/2024,ELECTRONCENTAURO CE,9212,-189.98,,custo_2024_12.xls,01/12/2024
24/12/2024,ELECTRONSHOPPING ME,9212,-8.0,,custo_2024_12.xls,01/12/2024
24/12/2024,PIX QRS Uber24/12,9136,-33.49,,custo_2024_12.xls,01/12/2024
24/12/2024,PIX QRS Uber24/12,9130,-48.25,,custo_2024_12.xls,01/12/2024
24/12/2024,PIX QRS Uber24/12,9026,-24.65,,custo_2024_12.xls,01/12/2024
24/12/2024,PIX QRS Uber24/12,9327,-18.71,,custo_2024_12.xls,01/12/2024
24/12/2024,DEV PIX Uber24/12,9129,18.71,,custo_2024_12.xls,01/12/2024
24/12/2024,PIX TRANSF  Matheus24/12,9925,140.0,,custo_2024_12.xls,01/12/2024
24/12/2024,SALDO DO DIA,,,-6198.62,custo_2024_12.xls,01/12/2024
26/12/2024,PIX QRS Uber25/12,9026,-32.46,,custo_2024_12.xls,01/12/2024
26/12/2024,PIX TRANSF  Marcel 25/12,9026,-20.0,,custo_2024_12.xls,01/12/2024
26/12/2024,PAGTO FERIAS,1268,2185.19,,custo_2024_12.xls,01/12/2024
26/12/2024,SALDO DO DIA,,,-4065.89,custo_2024_12.xls,01/12/2024
30/12/2024,ELECTRONAV GUAPIRA,9212,-62.8,,custo_2024_12.xls,01/12/2024
30/12/2024,ELECTRONHIP BERGAMI,9212,-355.66,,custo_2024_12.xls,01/12/2024
30/12/2024,ELECTRONPERTO SA,9212,-30.0,,custo_2024_12.xls,01/12/2024
30/12/2024,ELECTRONPERTO SA,9212,-10.0,,custo_2024_12.xls,01/12/2024
30/12/2024,ELECTRONPERTO SA,9212,-20.0,,custo_2024_12.xls,01/12/2024
30/12/2024,PIX QRS Uber29/12,9028,-17.84,,custo_2024_12.xls,01/12/2024
30/12/2024,PIX TRANSF  IMW 3 R29/12,9953,-100.0,,custo_2024_12.xls,01/12/2024
30/12/2024,PIX TRANSF  MICHELL28/12,9327,150.0,,custo_2024_12.xls,01/12/2024
30/12/2024,SALDO DO DIA,,,-4512.19,custo_2024_12.xls,01/12/2024
31/12/2024,ELECTRONPadariaChar,9212,-41.9,,custo_2024_12.xls,01/12/2024
31/12/2024,ELECTRONRS AVILA,9212,-94.61,,custo_2024_12.xls,01/12/2024
31/12/2024,PIX QRS Uber31/12,9128,-32.98,,custo_2024_12.xls,01/12/2024
31/12/2024,PIX TRANSF  LIVIA D31/12,9327,50.0,,custo_2024_12.xls,01/12/2024
31/12/2024,SALDO DO DIA,,,-4631.68,custo_2024_12.xls,01/12/2024
